,url,title,verdict,short_justification,date
1312,https://fakehunter.pap.pl/raport/29c32b83-a24c-4331-9db5-eb95a127ddda,"Czy w Szwecji epidemia się cofa i może to być pierwszy europejski kraj, który upora się z pandemią?",Fake News,"To nieprawda, że - jak podano w zgłoszonym tekście - „w Szwecji epidemia się cofa, przypadków jest mniej niż 100 dziennie"". Według oficjalnych danych WHO, dzienne przyrosty wykrywanych zakażeń w Szwec...", 07-08-2020
1313,https://fakehunter.pap.pl/raport/9bb98883-e4d6-4482-8e02-25f2141496c5,"Czy w czasie marszu ""Odwołujemy pandemię"" w Warszawie doszło do pacyfikacji tłumu?",Fake News,"Według organizatora marszu „Odwołujemy pandemię”, który odbył się 10 lipca w Warszawie, miał on pokojowy charakter, a policja nie musiała używać siły. Zgłoszenie dotyczy artykułu opublikowanego na ...", 06-08-2020
1314,https://fakehunter.pap.pl/raport/a384dcb9-141a-4fa5-9aeb-c16c9eb6a98c,Czy w Niemczech zakażone dzieci będą izolowane od rodzin?,Fake News,"Nie, żadne z dostępnych oficjalnych źródeł nie wskazują, by w Niemczech podjęto decyzję o izolowaniu dzieci zakażonych koronawirusem od ich rodzin. Tak postawione pytanie sugeruje jakoby zakażone dzi...", 06-08-2020
1315,https://fakehunter.pap.pl/raport/dbd85a65-b833-4d85-9c33-093da09dd3b7,Czy w trakcie testu na koronawirusa ulega uszkodzeniu bariera ochronna mózgu?,Fake News,Zdaniem ekspertów podczas pobierania wymazu z nosogardła w kierunku SARS CoV-2 nie dochodzi do uszkodzenia bariery ochronnej krew-mózg. Jest to anatomicznie mało prawdopodobne. Zgłoszenie dotyczy ar..., 05-08-2020
1316,https://fakehunter.pap.pl/raport/d9c968eb-c421-4830-8544-d2f85965ba6f,"Czy, w związku z pandemią, we Włoszech obowiązuje cenzura?",Nieweryfikowalny,"Tezę o istnieniu systemowej formy cenzury we włoskich mediach stawia w zgłoszonym wywiadzie Paolo Becchi, profesor filozofii prawa na Uniwersytecie w Genui. Twierdzi, że we Włoszech działa specjalna g...", 05-08-2020
1317,https://fakehunter.pap.pl/raport/5e3e4132-664f-45c3-acf3-cc4df53727ca,Czy wysypka w jamie ustnej to pierwszy objaw zakażenia koronawirusem?,Fake News,"Wysypka w jamie ustnej nie jest jednym z pierwszych objawów COVID-19. Badania hiszpańskich naukowców wykazały, że u części zakażonych pacjentów takie zmiany na błonach śluzowych pojawiły się w miarę r...", 05-08-2020
1318,https://fakehunter.pap.pl/raport/a1919098-179c-4587-b8e4-fb09c9dbf23b,Czy kobiety stosujące antykoncepcję są bardziej narażone na powikłania zakrzepowe w razie zachorowania na COVID-19?,Nieweryfikowalny,"Nie wiadomo, czy kobiety stosujące antykoncepcję są bardziej narażone na powikłania związane z zaburzeniami hemostazy oraz powikłania zakrzepowe w razie zachorowania na COVID-19. Źródłem zgłoszenia ...", 05-08-2020
1319,https://fakehunter.pap.pl/raport/910bbc39-4632-420c-9c9b-d71fd9cb8fef,Czy służby specjalne Izraela używają swoich narzędzi inwigilacji do walki z koronawirusem?,Prawda,"Rząd Izraela już na samym początku epidemii COVID-19 w marcu br. zezwolił służbie kontrwywiadowczej Szin Bet na wykorzystanie do śledzenia obywateli zakażonych koronawirusem oraz osób, z którymi mieli...", 05-08-2020
1320,https://fakehunter.pap.pl/raport/325394b6-f268-4017-a219-a2d91e3d902f,"Czy Richard Rose III, który zasłynął z odmowy noszenia maski ochronnej zmarł na COVID-19?",Prawda,"Tak wynika z dostępnych źródeł, w tym m.in. relacji znajomego zmarłego w mediach społecznościowych jak i doniesień medialnych. Według nadesłanego zgłoszenia, które opiera się na relacji w serwisie an...", 05-08-2020
1321,https://fakehunter.pap.pl/raport/558f4db8-fa76-4b6e-b1e5-2110f4642db4,Czy obecnie w Polsce przybywa codziennie nawet 5 tys. zakażonych?,Nieweryfikowalny,"Z całą pewnością liczba nowych osób zakażonych SARS-CoV-2 w Polsce jest wyższa niż potwierdzonych przypadków. Podobnie jak na całym świecie, bo testy obejmują tylko część populacji. Według ostatnich ...", 04-08-2020
1322,https://fakehunter.pap.pl/raport/4ea9ebe1-9624-4e8f-b74b-4e8375ca28d0,"Czy członkowie Grupy Wagnera realizują cele polityczne Moskwy, pomagając biednym krajom w walce z pandemią?",Prawda,"To prawda, że związani z Kremlem rosyjscy najemnicy wojskowi - tzw. Grupa Wagnera - wykorzystują pandemię i próbują ocieplić swój wizerunek, co w praktyce oznacza także dobry PR dla Rosji. W każdym ra...", 03-08-2020
1323,https://fakehunter.pap.pl/raport/600e92c5-8a82-4212-95ca-f1932e663b11,"Czy, ze względu na pandemię, w Polsce nie ma porodów naturalnych, tylko przeprowadza się cesarskie cięcie",Fake News,"Nieprawda. W Polsce porody odbywają się siłami natury, jak również poprzez cesarskie cięcie, a obecnie dopuszczalny jest poród naturalny nawet u pacjentek zakażonych lub z podejrzeniem COVID-19. Istni...", 03-08-2020
1324,https://fakehunter.pap.pl/raport/bc47e5ec-8792-4910-be72-a0b87b8182d3,"Czy kierowca za brak maseczki może dostać nie tylko mandat, lecz stracić prawo jazdy?",Fake News,"Powody, dla których można stracić prawo jazdy zostały precyzyjnie opisane prze prawo. Nie ma wśród nich naruszenia obowiązków związanych z zasłanianiem twarzy podczas epidemii. Zatrzymywanie praw jaz...", 03-08-2020
1325,https://fakehunter.pap.pl/raport/7a930463-5783-4e12-9f0c-60b8b2a8c611,"Czy to prawda, że nawet połowa ludzi może mieć naturalną odporność na koronawirusa i nie grozi im zachorowanie na COVID-19?",Fake News,"Zgłoszona do weryfikacji teza głosi, że nawet połowa ludzi może mieć naturalną odporność na nowego koronawirusa, dzięki czemu nie grozi im zachorowanie na COVID-19, a pandemia skończy się szybciej niż...", 03-08-2020
1326,https://fakehunter.pap.pl/raport/24a1c94a-6438-4e48-8e3b-c5d63c573317,Czy koncerny farmaceutyczne liczą na zysk w związku z powikłaniami poszczepiennymi?,Fake News,"Nie, tak postawiona teza brzmi absurdalnie. Powikłania poszczepienne nie są źródłem zysku dla koncernów farmaceutycznych produkujących szczepionki. Autor zgłoszenia opiera je na doniesieniach agencji...", 02-08-2020
1327,https://fakehunter.pap.pl/raport/d126b8d6-67dd-4538-aa51-8ab94347468e,Czy przedstawicielom rosyjskich elit już w kwietniu podano szczepionkę z Instytutu Gamaleya?,Nieweryfikowalny,"Informację o szczepieniu rosyjskich elit przeciwko Covid-19 podała agencja Bloomberga, powołując się na swojego anonimowego informatora. Oficjalnie władze Rosji temu zaprzeczają. „Wielu przedstawicie...", 01-08-2020
1328,https://fakehunter.pap.pl/raport/b7de7ecc-1dc0-4d79-8ef6-3deff9409073,Czy w Europie epidemia COVID-19 skończyła się w kwietniu-maju?,Fake News,"Nie można powiedzieć, że w Europie epidemia COVID-19 skończyła się w kwietniu-maju, chociaż rzeczywiście większość państw Starego Kontynentu w pierwszej połowie maja zaczęło notować wyraźny spadek lic...", 01-08-2020
1329,https://fakehunter.pap.pl/raport/85176f56-1800-447a-9a69-cb0bc5151e79,"Czy szczepionka, która powstanie w kilka miesięcy, nie może być bezpieczna?",Fake News,"Szczepionka na Sars-CoV-2 nie powstanie w kilka miesięcy – zapowiadana jest na połowę 2021 roku. Testy nad nową szczepionką muszą się odbywać zgodnie z przyjętymi procedurami, gwarantującymi bezpiecze...", 01-08-2020
1330,https://fakehunter.pap.pl/raport/01afdc1e-e73c-428a-85ce-25e10502e336,Czy spadek zachorowalności na grypę wraz z wybuchem pandemii koronawirusa jest niewytłumaczalny?,Prawda,"Cytowany w przywoływanym artykule dr Zbigniew Martyka, kierownik Oddziału Obserwacyjno-Zakaźnego w Szpitalu w Dąbrowie Tarnowskiej mówi, że w momencie lock-downu z powodu pandemii „zachorowalność na g...", 31-07-2020
1331,https://fakehunter.pap.pl/raport/f319c28b-c9ff-4cc3-a03b-79b1a9bfd7a7,"Czy to prawda, że nie ma dowodów medycznych na to, że maseczki ograniczają rozprzestrzenianie się koronawirusa?",Fake News,"Zgłoszony do weryfikacji tekst zawierający tezę, że nie ma dowodów na to, iż maseczki ochronne na twarz ograniczają rozprzestrzeniania się nowego koronawirusa, pomija istotne fakty oraz oficjalne zale...", 31-07-2020
1332,https://fakehunter.pap.pl/raport/41af5862-04a6-49b7-a256-96c1063b26b8,"Czy rząd chce wprowadzić pracę zdalną dla wszystkich, jak to sugeruje tytuł?",Fake News,"Zarówno sensacyjny tytuł zgłoszonego artykułu, pochodzącego z portalu planeta.pl jak i jego lead, sugerujący, że praca zdalna przyczyni się do wzrostu bezrobocia, wprowadzają czytelnika w błąd. Rząd ...", 31-07-2020
1333,https://fakehunter.pap.pl/raport/8005b42d-a4e6-402f-97f7-7ea0eab81da8,"Czy COVID-19 to co najwyżej ""zła grypa""?",Fake News,Dane dotyczące grypy sezonowej i COVID-19 nie mogą być miarodajnie zestawiane - różnie są pozyskiwane i co innego w praktyce mierzą. Porównania tego rodzaju pomijają także odmienną dynamikę zachorowań..., 30-07-2020
1334,https://fakehunter.pap.pl/raport/e2459150-1e99-4c05-891c-3a4e6fedcede,Czy maseczki pokryte Silvadurem i rozdawane w stanie Tennessee (USA) miały właściwości toksyczne?,Fake News,"Władze wstrzymały dystrybucję darmowych maseczek w stanie Tennessee w związku z informacjami dziennikarzy o możliwym zagrożeniu. Ostatecznie jednak stwierdzono, że nie ma niebezpieczeństwa. Alarm pod...", 30-07-2020
1335,https://fakehunter.pap.pl/raport/72d50273-aee4-4f4b-afe0-2800823cc9a6,Czy szczepienia ochronne na grypę i meningokoki w Lombardii przyczyniły się do wysokiej umieralności na COVID-19?,Fake News,"Nie ma naukowych dowodów na to, że teza postawiona przez Tomasza Gabisia, autora zgłoszonego tekstu (pochodzącego z jego bloga i przedrukowanego za jego zgodą na portalu prokapitalizm.pl), jest prawdz...", 30-07-2020
1336,https://fakehunter.pap.pl/raport/7daafcfa-0f0b-4512-9eca-3fb47e6db6c8,Czy WHO opłaca celebrytów za poprawę wizerunku organizacji?,Fake News,"W maju 2020 Światowa Organizacja Zdrowia (WHO) zatrudniła agencję Hill+Knowlton należącą do światowej czołówki firm public relations, w celu opracowania planu skutecznej komunikacji w obliczu współcze...", 29-07-2020
1337,https://fakehunter.pap.pl/raport/294a75b3-7d10-4159-8eaf-3f1fc0ec71f6,Czy WHO i MFW oferowały prezydentowi Białorusi łapówki za lockdown w związku z koronawirusem?,Fake News,"Doniesienia, jakoby Światowa Organizacja Zdrowia (WHO) i Międzynarodowy Fundusz Walutowy (MFW) oferowały prezydentowi Białorusi Alaksandrowi Łukaszence łapówki za lockdown w związku epidemią koronawir...", 29-07-2020
1338,https://fakehunter.pap.pl/raport/620087a7-b944-4ee1-8534-02342c76e7e2,"Czy personel sklepu, wypraszając klientów bez maseczek, wchodzi w konflikt z prawem?",Nieweryfikowalny,"Prawo wprost nie reguluje kwestii wypraszania klientów bez maseczek – komentuje prawnik. Według stanu na koniec lipca, nie ma opublikowanego orzecznictwa w tej sprawie. Zgodnie z rozporządzeniem Rady...", 29-07-2020
1339,https://fakehunter.pap.pl/raport/623de72f-20aa-4e9d-aacb-10bf6058ba72,Czy Mosad rzeczywiście wykradał respiratory i inne środki medyczne przeznaczone dla innych krajów?,Nieweryfikowalny,"Zgłoszony artykuł z portalu kresy.pl opiera się na tekście z izraelskiego dziennika „Harec”, opublikowanym 2 kwietnia br. Autor tekstu, Gideon Levy z oburzeniem cytuje fragmenty programu telewizyjnego...", 29-07-2020
1340,https://fakehunter.pap.pl/raport/30536c16-72ab-47b2-9971-76c803e873d8,Czy koronawirus może wywoływać epizody psychotyczne?,Prawda,"COVID-19 objawia się na rozliczne sposoby, wpływając na wiele układów, w tym ośrodkowy układ nerwowy. W ostatnich miesiącach odnotowano na świecie przypadki zachorowań na koronawirusa wśród pacjentów,...", 28-07-2020
1341,https://fakehunter.pap.pl/raport/7e07833c-10c8-4de4-85fe-0881cf5c7611,"Czy WHO ogłosiło pandemię dopiero, gdy Gates zapłacił 50 mln USD, żeby móc wprowadzać leki i szczepionki bez testów bezpieczeństwa?",Fake News,"Nie jest prawdą, że amerykański miliarder Bill Gates przekupił WHO (Międzynarodową Organizację Zdrowia) i wymógł na niej ogłoszenie pandemii nowego koronawirusa. A takie m.in. twierdzenie pojawia się ...", 28-07-2020
1342,https://fakehunter.pap.pl/raport/3df631ba-1b0f-48e1-9ad9-60f03f39f998,"Czy noszenie maseczki może powodować zmianę metabolizmu komórek na beztlenowy oraz powstawanie nowych naczyń krwionośnych, a przez to sprzyjać namnażaniu komórek nowotworowych?",Fake News,"Noszenie maseczek nie może spowodować takich skutków, bowiem ewentualne utrudnienia w oddychaniu spowodowane przez maseczkę nie docierają na poziom komórkowy. Zdaniem specjalisty medycyny ogólnej, he...", 28-07-2020
1343,https://fakehunter.pap.pl/raport/648c5e86-3473-4341-92b9-be7755dbc24c,"Czy wiadomo, że blokada spowodowana drugą falą pandemii potrwa 7-8 miesięcy?",Fake News,"Nie ma żadnych potwierdzonych wiarygodnymi źródłami informacji o tym, że blokada spowodowana drugą falą pandemii miałaby potrwać 7-8 miesięcy. Długość i charakter blokad (tzw. lockdownu) jest ustalany...", 27-07-2020
1344,https://fakehunter.pap.pl/raport/1dd63be7-2c11-4cbe-96e4-b1ca2c58a395,Czy ING wycofał raport pozytywnie oceniający program Bosaka pod presją lewicy?,Fake News,"ING nie wycofał raportu. Poniżej podajemy źródłowy link do raportu. W zgłoszonym artykule czytamy m. in.: ""To prawdziwy skandal! ING wycofuje raport na temat programów gospodarczych kandydatów na Pre...", 27-07-2020
1345,https://fakehunter.pap.pl/raport/381a5833-a0bd-4354-a99e-227a35c6fba4,"Czy pacjent zakwalifikowany do testu na koronawirusa, który odmówi badania może być traktowany jako potencjalnie zakażony?",Prawda,Zgodnie z przepisami pacjent zakwalifikowany do testu na koronawirusa nie może odmówić jego przeprowadzenia. Jeśli jednak dojdzie do takiej sytuacji to taki przypadek traktowany jest jako podejrzenie ..., 27-07-2020
1346,https://fakehunter.pap.pl/raport/a12f78a1-f7d4-45fe-a09d-3428f2470189,Czy księża umierają jeden po drugim na Covid-19?,Fake News,W Radomiu w lipcu zmarło pięciu księży; byli mieszkańcami Domu Księży Seniorów. Ryzyko zgonu z powodu COVID-19 rośnie wraz z wiekiem zakażonych; nie jest związane ze stanem duchownym. „U wszystkich ..., 27-07-2020
1347,https://fakehunter.pap.pl/raport/854b5cfd-cf23-4e43-989f-720b2197a3b9,"Czy istnieją superroznosiciele choroby COVID-19, czyli osoby zarażające bardziej niż inni?",Prawda,W epidemiologii rzeczywiście istnieje zjawisko superroznosicielstwa i faktycznie naukowcy badający przypadek ogniska zakażeń w zakładach mięsnych Toennies w Rheda-Wiedenbrueck w powiecie Guetersloh w ..., 25-07-2020
1348,https://fakehunter.pap.pl/raport/4958e6d2-8d93-4582-bd6f-d24ea700c38f,"Czy wykonanie testów PCR i ELISA we wczesnej fazie zakażenia pozwala przewidzieć, jak ciężki będzie przebieg Covid-19?",Fake News,"Nie. Nie ma naukowych dowodów na to, że dzięki tym dwóm badaniom będzie można oszacować przebieg Covid-19. Obecnie mamy dwa rodzaje testów na obecność wirusa SARS-CoV-2: na obecność przeciwciał (IgG...", 25-07-2020
1349,https://fakehunter.pap.pl/raport/773d92b0-2cbc-4688-b03e-37a8c663b9f2,Czy szczepionka na Covid-19 będzie zawierała komórki abortowanych dzieci?,Fake News,"W produkcji niektórych szczepionek wykorzystywane są tzw. komórkowe linie zarodkowe, pozyskane w latach 60. i 70. ubiegłego wieku, w których namnażane są wirusy potrzebne do wytworzenia szczepionki. S...", 25-07-2020
1350,https://fakehunter.pap.pl/raport/4436dccf-5b67-4cb1-8f10-db4d60a60b4e,Czy heparyna blokuje rozwój COVID-19 lepiej niż remdesiwir?,Fake News,"Nie jest prawdą, że heparyna blokuje koronawirusa SARS-CoV-2 skuteczniej niż obecnie stosowany w leczeniu wywoływanej przez niego choroby COVID-19 remdesiwir. W badaniach, na które powołuje się autor ...", 25-07-2020
1351,https://fakehunter.pap.pl/raport/b357a874-75c6-4f4b-bfd8-ed46d3a398b4,Czy testy genetyczne RT-PCR mogą czasem dawać fałszywe wyniki?,Prawda,"Testy genetyczne na koronawirusa wykonywane w technologii RT-PCR, pomimo wysokiej czułości, nie dają 100-procentowej pewności. Wynik może być czasem fałszywie dodatni lub ujemny. Wpływ na to mogą mieć...", 25-07-2020
1352,https://fakehunter.pap.pl/raport/f0e9220d-7b72-4776-a70b-70d58294e18e,"Czy to prawda, że to nie wirus zabija, a przyczyną zgonów jest sam układ odpornościowy?",Fake News,"Nie, pomimo pewnych podobieństw w uszkodzeniach płuc obserwowanych przy ciężkim przebiegu COVID-19, choroba powodowana przez koronawirusa SARS-CoV-2 nie zalicza się do dolegliwości autoimmunologicznyc...", 25-07-2020
1353,https://fakehunter.pap.pl/raport/db56d7f7-bcc4-4b44-af31-e940a43928a5,"Czy pojęcie ""choroba bezobjawowa"" w odniesieniu do niektórych przypadków koronawirusa to manipulacja?",Fake News,"Infekcja koronawirusem SARS-CoV-2 może nie dawać objawów nawet w 45 proc. przypadków. Brak objawów zakażenia koronawirusem nie oznacza, że wirus nie spowoduje szkód w organizmie. W serwisie interneto...", 24-07-2020
1354,https://fakehunter.pap.pl/raport/5addaa61-de36-409e-9f3a-35ed81173ab8,"Czy rząd łagodzi obostrzenia nie bacząc, że koronawirus naciera jak rozjuszony dzik z Wuhan?",Fake News,"Choć w piątek 24 lipca potwierdzono najwyższą liczbę przypadków koronaowirusa od ponad miesiąca, nowe zakażenia COVID-19 maja charakter „punktowy”. Pochodzą z ognisk m.in. rozproszonych, niewielkich n...", 24-07-2020
1355,https://fakehunter.pap.pl/raport/f038eb8c-5e34-40f9-8e32-b297369387cc,Czy na COVID-19 umiera się tylko w szpitalach?,Fake News,"W statystykach dotyczących zgonów uwzględnia się przypadki śmierci na COVID-19 poza szpitalami. Podczas pandemii koronawirusa, przede wszystkim w marcu i w kwietniu, przez Polskę, a także przez Europę...", 24-07-2020
1356,https://fakehunter.pap.pl/raport/45b62306-7d10-4682-8827-a42550d9d5b2,Czy ISIS chce wykorzystać pandemię przeciwko swoim wrogom?,Prawda,"Odpowiedź na pytanie zgłaszającego brzmi „tak”, bo to prawda, że według ekspertów ds. walki z terroryzmem, dżihadyści z Państwa Islamskiego wykorzystują pandemię dla swoich celów. Na osłabionej czujno...", 23-07-2020
1357,https://fakehunter.pap.pl/raport/6a0f912b-57e0-4e88-a3bd-cd7512238351,"Czy wiadomo już teraz, że szkoły będą niegotowe na drugą falę pandemii?",Fake News,"Teza o nieprzygotowaniu szkół na drugą falę epidemii, która może nadejść w roku szkolnym 2020/2021 jest nadinterpretacją autora artykułu, który oparł ją o wyniki ankiety przeprowadzonej w początkowym ...", 23-07-2020
1358,https://fakehunter.pap.pl/raport/0e668390-633b-4d1f-a80f-9c8e2472b7f4,"Czy lekarze, stosując się do dyrektyw ws. zwalczania pandemii, ryzykują złamanie przysięgi Hipokratesa?",Fake News,"W zgłoszonym do weryfikacji tekście pt. „COVID 19 – nowa doktryna szoku” postawiona jest m.in. teza, że wielu lekarzy ryzykuje złamaniem przysięgi Hipokratesa, stosując się do dyrektyw (oficjalnych za...", 23-07-2020
1359,https://fakehunter.pap.pl/raport/48cf1064-101c-4fa6-a19a-6c1406f024fd,"Czy amerykańska encyklopedia medycyny praktycznej definiuje COVID-19 jako zwykłą grypę - szczep, który zabija nie bardziej niż sezonowa grypa w okresie jesienno-zimowym?",Fake News,"Autor artykułu, na który powołuje się zgłaszający, nie podaje żadnych informacji na temat konkretnego wydawnictwa, z którego zaczerpnął rzekome informacje o definicji COVID-19 jako zwykłej grypy. Jedn...", 23-07-2020
1360,https://fakehunter.pap.pl/raport/07990d4d-f848-43df-a726-a3d39623857c,"Czy zdaniem ekspertów, gdyby w USA wszyscy nosili maseczki, pandemia skończyłaby się tam w miesiąc?",Prawda,"Stwierdzenie jest prawdziwe. Taką opinię wygłosił dyrektor Amerykańskiej Agencji Epidemiologicznej (CDC), Robert R. Redfield w wywiadzie dla tygodnika Journal of the American Medical Association (JAMA...", 22-07-2020
1361,https://fakehunter.pap.pl/raport/25b4c6a8-efe9-4251-97bc-29990a97e93f,Czy koronawirus dotarł do Korei Północnej?,Nieweryfikowalny,"Korea Północna oficjalnie potwierdziła, że całkowicie zapobiegła przedostaniu się SARS-CoV-2 na jej terytorium. Jednak nie ma pewności, że koronawirus rzeczywiście nie rozprzestrzenił się w Korei Półn...", 22-07-2020
1362,https://fakehunter.pap.pl/raport/19891f57-c009-4b65-b520-be22e5bda38d,"Czy to prawda, że MEN po cichu szykuje się do nauki zdalnej w nowym roku szkolnym?",Fake News,"Ministerstwo Edukacji Narodowej zapewnia, iż przed rozpoczęciem nowego roku nauczania przygotowuje się do pracy szkół w zwykłym trybie. „Uprzejmie informuję, że przygotowujemy się na pracę szkół w n...", 22-07-2020
1363,https://fakehunter.pap.pl/raport/fd8ed861-777a-4072-a714-c2c16d83b1c1,Czy pod pretekstem zachorowania rodzica na COVID-19 dochodzi do uprowadzeń dzieci?,Fake News,"Sytuacje przywoływane w zgłoszonym tekście, do których miało dojść w Stanach Zjednoczonych, jak wynika z oficjalnych informacji nie zdarzyły się lub zostały przedstawione w fałszywym świetle. Co nie o...", 22-07-2020
1364,https://fakehunter.pap.pl/raport/711d598e-269e-45b0-b1aa-7e27b0ad77ba,Czy szczepionka przeciwko COVID-19 będzie zmieniać ludzki genom?,Fake News,"Nie, szczepionki nie wpływają na genom, nawet te oparte na DNA i RNA. Twierdzenie, że ich zastosowanie wiąże się ze zmianami w kodzie genetycznym osoby szczepionej, nie znajduje poparcia w literaturze...", 21-07-2020
1365,https://fakehunter.pap.pl/raport/09f0f0b4-5b99-40c2-a353-89e9d6ff47ab,"Czy lek spółki Synairgen oznacza przełom w leczeniu COVID-19, czy jest to tylko podbijanie wartości jej akcji?",Nieweryfikowalny,"Informacje podane przez brytyjską spółkę brzmią wiarygodnie, efekty zastosowania preparatu Synairgen są obiecujące. To jednak zbyt wczesny etap badań, aby przesądzać o skuteczności jego działania. W ...", 21-07-2020
1366,https://fakehunter.pap.pl/raport/691a06a4-f087-4d8e-bd75-97ef28e26cc2,Czy w Bartoszycach sklasyfikowano zgon na COVID-19 bez wykonania testu na koronawirusa?,Prawda,"Informacja ze zgłoszonego artykułu pochodzącego z „Twojego Kuriera Olsztyńskiego” jest prawdziwa. W TKO z 20 lipca br. czytamy, że w powiecie bartoszyckim (województwo warmińsko-mazurskie) zmarła na C...", 21-07-2020
1367,https://fakehunter.pap.pl/raport/8b36e321-1d53-4216-88c5-6c8b18dbeb61,"Czy, kiedy powstanie szczepionka na koronawirusa, będzie już nieaktualna, bo wirus wciąż mutuje?",Fake News,"Stwierdzenie zawarte w zgłoszonym wpisie z Twittera o tym, że COVID-19 mutuje i dlatego przygotowywana obecnie szczepionka może być już nieaktualna, jest nieprawdziwe. Jak wyjaśnia dr Tomasz Dziecią...", 21-07-2020
1368,https://fakehunter.pap.pl/raport/1781ddc2-9c7d-4a68-87b6-996633c62649,"Czy możliwa jest identyfikacja zakażonych, którzy nie mają objawów Covid-19, z wykorzystaniem psów?",Nieweryfikowalny,"Pomimo pierwszych obiecujących wyników pilotażowych badań nad możliwością wykrywania koronawirusa przez psy, nie można jeszcze ze 100-procentową pewnością stwierdzić, że metoda ta jest skuteczna i zas...", 20-07-2020
1369,https://fakehunter.pap.pl/raport/07cc41ba-802d-482a-8bac-ea6d69b4f306,"Czy osoby, które nigdy się nie zakaziły, mogą mieć przeciwciała SARS-CoV-2?",Fake News,"Obecny stan wiedzy nie dopuszcza możliwości wytworzenia specyficznych przeciwciał bez kontaktu z konkretnym patogenem, a opisane wnioski są zbyt daleko idące. Autor zgłoszenia sugeruje, opierając się ...", 20-07-2020
1370,https://fakehunter.pap.pl/raport/0920fbd3-93fa-45f1-a8b6-4e38ec99a320,Czy szczepionkę na koronawirusa trzeba będzie przyjmować cyklicznie?,Nieweryfikowalny,"Obecnie nie ma skutecznej i bezpiecznej szczepionki przeciw SARS-CoV-2 i na tym etapie prac badawczych nie można z całą pewnością stwierdzić, czy szczepionkę trzeba będzie przyjmować cyklicznie. Nie m...", 20-07-2020
1371,https://fakehunter.pap.pl/raport/31b6d575-6d48-4a40-a0da-9060031015c3,"Czy zastosowanie respiratora przyczynia się do zgonu, bo czysty tlen pali tkankę płucną?",Fake News,"Teza zawarta w zgłoszonym do weryfikacji artykule, o tym, że stosowanie „głębokiej wentylacji” płuc z użyciem czystego tlenu u chorych na COVID-19 przyczynia się do ich zgonu, gdyż „pali tkankę płucną...", 20-07-2020
1372,https://fakehunter.pap.pl/raport/bbe064c0-79bb-40f2-a99c-5e2c36fe03f5,Czy lekarze postulują wprowadzenie w Polsce instytucji koronera przed drugą falą pandemii?,Prawda,"Tak to prawda. W trakcie lockdownu związanego z pierwszą falą koronawirusa pojawiły się problemy związane ze stwierdzaniem zgonu w przypadku osób, które zmarły w domu. Lekarze obawiali się potencjalne...", 20-07-2020
1373,https://fakehunter.pap.pl/raport/5c3c9e26-c7b4-49da-9c85-f5ca4f4c9500,Czy Hongkong zmaga się już z trzecią falą koronawirusa?,Prawda,"Służby medyczne Hongkongu zgłosiły w niedzielę 19 lipca 108 nowych zakażeń koronawirusem, co jest najwyższym dziennym wynikiem od wybuchu pandemii. Przedstawiciele lokalnych władz tego 7,5-milionego S...", 20-07-2020
1374,https://fakehunter.pap.pl/raport/b74697e8-66cc-46af-91f8-d7847c4f0f96,Czy w Rosji zakończono badania nad pierwszą na świecie szczepionką na koronawirusa?,Fake News,"Informacje, jakoby Rosja zakończyła badania nad „pierwszą na świecie” szczepionką na koronawirusa są nieprawdziwe. Mimo doniesień, które rozpowszechnili na ten temat rosyjscy urzędnicy i media, badani...", 19-07-2020
1375,https://fakehunter.pap.pl/raport/35df80ce-2bb2-407e-835c-4d8e0dd2141d,Czy uporczywy wzwód to jeden z objawów zakażenia koronawirusem?,Fake News,"Według ostatnich doniesień mediowych priapizm - długotrwały (ponad 4-godzinny) wzwód członka, zwykle bolesny i nie wywołany podnieceniem seksualnym - może być objawem SARS-CoV-2. Mimo wielu artykułów ...", 19-07-2020
1376,https://fakehunter.pap.pl/raport/3d3854de-3667-45f0-b594-45484de88489,Czy to aktualne zdjęcie Bolsonaro czy nie?,Fake News,"Zdjęcie widoczne w zgłoszonym wpisie, pokazujące prezydenta Brazylii Jaira Bolsonaro, na szpitalnym łóżku, z sondą w nosie jest nieaktualne. Fotografia ilustruje tekst oskarżający brazylijskiego polit...", 18-07-2020
1377,https://fakehunter.pap.pl/raport/ed21826b-93a6-4790-88b4-15e0a2d9a96f,Czy koronawirusa można było pokonać w miesiąc?,Fake News,"W świetle dostępnych faktów, nie da się udowodnić tezy, że „gdyby pozwolono na rozprzestrzenianie się wirusa, a jedynie odizolowano by grupy ryzyka, dbając o ich bezpieczeństwo, to w ciągu czterech ty...", 17-07-2020
1378,https://fakehunter.pap.pl/raport/66c14967-620f-4042-ad8f-e8613699b28f,Czy w Czarnogórze pandemia przybiera na sile?,Prawda,"Tak. Na początku czerwca władze Czarnogóry ogłosiły wygaśnięcie epidemii. Wówczas w kraju liczącym 620 tys. mieszkańców potwierdzono 333 przypadki zakażenia koronawirusem, zmarło 9 osób. Jednak już po...", 17-07-2020
1379,https://fakehunter.pap.pl/raport/6ddee47d-8e15-4836-9de9-cd38726da8a5,Czy AstraZeneca przekazała recepturę szczepionki na koronawirusa Rosji?,Fake News,"To fake news. Na razie w na stronach agencji Reuters pojawiła się informacja, że koncern farmaceutyczny AstraZeneca podpisał porozumienie z rosyjską firmą farmaceutyczną R-farm na produkcję szczepionk...", 17-07-2020
